sample_index	series_key	observation_index	duration_ns
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	9	4336708
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	10	4330250
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	11	4344333
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	12	4339541
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	13	4346542
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	14	4324541
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	15	4329459
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	16	4331834
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	17	4323416
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	18	4332625
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	19	4324125
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	20	4339333
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	21	4325833
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	22	4325542
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	23	4330333
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	24	4318583
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	25	4334500
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	26	4324917
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	27	4336125
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	28	4320959
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	29	4328167
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	30	4324625
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	31	4326667
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	32	4335541
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	33	4328208
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	34	4343417
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	35	4333167
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	36	4324458
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	37	4326291
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	38	4318667
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	39	4330625
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	40	4320291
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	41	4338250
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	42	4322167
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	43	4324209
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	44	4332834
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	45	4329833
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	46	4329791
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	47	4322500
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	48	4330792
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	49	4326250
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	0	4755459
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	1	4760458
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	2	4763916
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	3	4753292
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	4	4787750
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	5	4755500
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	6	4748333
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	7	4766000
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	8	4752458
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	9	4750791
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	10	4754709
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	11	4760416
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	12	4750458
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	13	4744084
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	14	4757625
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	15	4746584
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	16	4755292
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	17	4749583
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	18	4759042
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	19	4756875
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	20	4765042
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	21	4750291
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	22	4763542
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	23	4746917
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	24	4758000
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	25	4752833
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	26	4751791
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	27	4747833
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	28	4753000
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	29	4754667
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	30	4753084
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	31	4752375
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	32	4753708
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	33	4756292
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	34	4761916
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	35	4755583
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	36	4749583
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	37	4757625
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	38	4757042
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	39	4761833
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	40	4745458
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	41	4781250
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	42	4745875
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	43	4760916
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	44	4746167
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	45	4754500
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	46	4750417
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	47	4752667
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	48	4752167
42	42:sweep-infeasible:targets=1:providers=8:kind=infeasible:program=five-op	49	4753000
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	0	5695000
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	1	5705708
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	2	5691833
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	3	5667166
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	4	5716500
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	5	5692167
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	6	5727958
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	7	5690125
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	8	5691083
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	9	5698750
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	10	5698375
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	11	5726042
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	12	5682583
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	13	5693291
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	14	5677125
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	15	5700541
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	16	5706709
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	17	5694458
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	18	5702625
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	19	5689875
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	20	5697042
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	21	5714500
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	22	5656708
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	23	5683042
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	24	5726709
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	25	5688166
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	26	5690042
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	27	5688875
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	28	5677917
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	29	5722792
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	30	5682708
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	31	5698458
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	32	5678000
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	33	5689458
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	34	5725334
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	35	5657042
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	36	5702625
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	37	5694583
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	38	5699625
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	39	5734167
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	40	5664666
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	41	5704000
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	42	5730875
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	43	5706250
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	44	5718250
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	45	5699708
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	46	5690125
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	47	5701125
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	48	5692708
43	43:sweep-infeasible:targets=1:providers=16:kind=infeasible:program=five-op	49	5729042
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	0	7492834
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	1	7480583
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	2	7486292
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	3	7470625
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	4	7484834
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	5	7488333
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	6	7495917
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	7	7480875
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	8	7492084
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	9	7488416
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	10	7488084
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	11	7448083
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	12	7481625
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	13	7487500
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	14	7484417
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	15	7487791
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	16	7465333
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	17	7489625
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	18	7497250
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	19	7491750
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	20	7501459
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	21	7504334
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	22	7496541
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	23	7498750
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	24	7500083
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	25	7497667
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	26	7503042
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	27	7498250
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	28	7511208
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	29	7499292
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	30	7512458
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	31	7492625
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	32	7497125
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	33	7503084
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	34	7489375
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	35	7487917
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	36	7489458
44	44:sweep-infeasible:targets=1:providers=32:kind=infeasible:program=five-op	37	7518625
